video_id,published_at,channel_id,title,description,channel_title,subscriber_count,channel_published_at,channel_country,channel_video_count,channel_keywords,channel_topic_categories,avg_comment_sentiment,comment_sentiment_std,avg_top_comment_replies,thumbnail_url,tags,category_id,topic_categories,license,live_broadcast_content,default_language,default_audio_language,is_embeddable,made_for_kids,favorite_count,duration,definition,caption,licensed_content,added_at,fetch_timestamp,view_count,like_count,comment_count,duration_seconds,days_since_published,views_per_day,peak_rank,will_trend,days_to_peak,performance_bucket
rZ8uVuIPUqg,2025-10-03 09:30:35+00:00,UCh6r40fbLs62rieVnODZkSw,video  raushan rohi      300   srishti bharti  shivani  maghi new song,,Raushan Rohi Entertainment,2160000,,,,,,,,,,raushan rohi raushan rohi entertainment srishti bharti srishti bharti aur raushan rohi ka new magahi song raushan rohi new magahi song 2025 main 300 me bikne lagi  300    raushan rohi song srishti bharti magahi song 2025 raushan rohi magahi song 2025 mai 300 me bikane lagi raushan rohi new song 300      300 me karo hi mal sel   300  tu hai 300 wali srishti bharti maghi song,10,,,,,,,,,240.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,1315094,46122,4233,240,3,328773.5,1315094,1,3,High-Performing
XZhXFbFCOu4,2025-10-05 14:34:17+00:00,UCB_qr75-ydFVKSF9Dmo6izg,race highlights  2025 singapore grand prix,,FORMULA 1,13400000,,,,,,,,,,f1 formula one formula 1 sports sport action gp grand prix auto racing motor racing george russell max verstappen oscar piastri,17,,,,,,,,,494.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,4509398,88835,3887,494,1,2254699.0,4509398,1,1,Viral
h5vG6jFpwuc,2025-10-05 11:30:39+00:00,UCWXrXPj4cWCrGpZjGExpeIg,somvaar special shiv bhajan  bhagvaan shiv bhajan          shiva,,Pranam Bhakti,24200,,,,,,,,,,shiv special bhajan shiv special bhajan geet shiv special bhajan song shiv special bhajan anuradha paudwal sawan special shiv bhajan somwar shiv special bhajan shiv bhajan special bhajan sawan ka special shiv bhajan anuradha paudwal gulshan kumar shiv bhajan sawan special sawan special shiv bhajan shahnaz akhtar sawan special shiv bhajan anuradha paudwal shahnaz akhtar special shiv bhajan shiv bhole ke special bhajan shiv bhajan shiv songs mahadev shiv jukebox,22,,,,,,,,,7013.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,81540,594,24,7013,1,40770.0,81540,0,1,Standard
yWENuVpdimY,2025-10-06 06:33:36+00:00,UC8ZzyNuoZDFeXGDJsB0o-8A,how i obtained the god sword in minecraft hardcore,,Bulky Star,1170000,,,,,,,,,,how i obtained the god sword in minecraft hardcore obtaining god sword in minecraft minecraft god sword i obtained god sword in minecraft how to get god sword in minecraft minecraft hardcore minecraft hardcore in hinid how i obtained god sword in minecraft hardcore bulky star bulky star new video god sword bulky star minecraft how i obtained the strongest sword in minecraft strongest sword in minecraft,20,,,,,,,,,1497.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,298191,23158,4301,1497,0,298191.0,298191,0,0,Popular
HFpgAkgBwSA,2025-10-06 13:30:23+00:00,UCAEv0ANkT221wXsTnxFnBsQ,mask  kannumuzhi lyrical  vetri maaran  gv prakash kumar  kavin  andrea j  ruhani  vikarnan,,T-Series Tamil,5750000,,,,,,,,,,kannumuzhi lyrical mask kannumuzhi song mask movie song gv prakash kumar songs vetri maaran movie kavin mask song andrea jeremiah mask ruhani sharma songs vikarnan mask mask tamil movie tamil lyrical video gv prakash new song kavin new movie andrea jeremiah songs tamil songs 2025 mask gv prakash music vetri maaran direction tamil love song kannumuzhi mask song tamil trending songs gv prakash lyrical video mask movie gv prakash mask 2025 songs,10,,,,,,,,,229.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,269572,12807,353,229,0,269572.0,269572,0,0,Popular
WQYCffFVhpk,2025-10-05 04:40:23+00:00,UC5fT39STLgUoX-gbH9w9vlQ,franklin stuck in deepest nose hole  indian bikes driving 3d,,Tiox Play,1370000,,,,,,,,,,,20,,,,,,,,,809.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,477340,1951,19,809,1,238670.0,477340,0,1,Popular
fTB08H60ZGs,2025-10-04 10:03:42+00:00,UCvz5X030rQCzfpGJsrkfzFg,    ,,Babanita Das - Topic,2050,,,,,,,,,,babanita das     ,10,,,,,,,,,664.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,92419,1054,0,664,2,30806.333333333332,92419,0,2,Standard
4zR2ciFT3ZU,2025-10-07 00:30:03+00:00,UCtaiV8mzgAv7cYof2DuOouA,tiny colorful thanos vs tiny colorful brr brr patapim  franklin in indian bike driving 3d ,,Gaming Boy Prince,170000,,,,,,,,,,gaming tiny colorful thanos vs tiny colorful brr brr patapim  franklin indian bike driving 3d video gaming boy prince,20,,,,,,,,,799.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,51291,0,3,799,-1,inf,51291,0,-1,Standard
Ajdy4zbmX3c,2025-10-03 01:00:11+00:00,UCW1BEAegBZdCOq4M7JtDSQw,video  khesari lal yadav     shilpi raj  lal ghaghri   akanksha puri  bhojpuri song,,Sur Music ,1970000,,,,,,,,,,khesari lal yadav shilpi raj khesari lal yadav new bhojpuri song khesari lal yadav bhojpuri song shilpi raj bhojpuri songs shilpi raj entertainment khesari music world sur music lal ghaghri   akanksha puri khesari lal yadav new song khesari lal yadav video song bhojpuri song shilpi raj new song agni pariksha full movie agni pariksha khesari lal yadav song new bhojpuri song new song,10,,,,,,,,,178.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-03 00:00:00+00:00,646328,66187,9561,178,-1,inf,3187737,1,3,Viral
Ajdy4zbmX3c,2025-10-03 01:00:11+00:00,UCW1BEAegBZdCOq4M7JtDSQw,video  khesari lal yadav     shilpi raj  lal ghaghri   akanksha puri  bhojpuri song,,Sur Music ,1970000,,,,,,,,,,khesari lal yadav shilpi raj khesari lal yadav new bhojpuri song khesari lal yadav bhojpuri song shilpi raj bhojpuri songs shilpi raj entertainment khesari music world sur music lal ghaghri   akanksha puri khesari lal yadav new song khesari lal yadav video song bhojpuri song shilpi raj new song agni pariksha full movie agni pariksha khesari lal yadav song new bhojpuri song new song,10,,,,,,,,,178.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,1245901,92819,12250,178,0,1245901.0,3187737,1,3,Viral
Ajdy4zbmX3c,2025-10-03 01:00:11+00:00,UCW1BEAegBZdCOq4M7JtDSQw,video  khesari lal yadav     shilpi raj  lal ghaghri   akanksha puri  bhojpuri song,,Sur Music ,1970000,,,,,,,,,,khesari lal yadav shilpi raj khesari lal yadav new bhojpuri song khesari lal yadav bhojpuri song shilpi raj bhojpuri songs shilpi raj entertainment khesari music world sur music lal ghaghri   akanksha puri khesari lal yadav new song khesari lal yadav video song bhojpuri song shilpi raj new song agni pariksha full movie agni pariksha khesari lal yadav song new bhojpuri song new song,10,,,,,,,,,178.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,3187737,140676,19194,178,3,796934.25,3187737,1,3,Viral
ygKr-iIlMvM,2025-10-06 20:19:45+00:00,UCNa-12YIScayXb6ZO34McPA, free fire livegarena free fireguild test live  gaming ninja fflive shortslive ff shorts,,NINJA TIME,518000,,,,,,,,,,nninjatime short shorts short feed free fire free fire live tgr nrz 1vs4 4v4 2bgamer total gaming gyan gaming raistar free fire shorts nonstop gaming b2k live song whatsapp status rank gameplay rankpush grandmaster gold to grandmaster,20,,,,,,,,,36692.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,631033,8123,0,36692,0,631033.0,631033,0,0,Popular
4K8BWfyL-Sw,2025-10-04 23:30:01+00:00,UCbr380j6jQs2Bf_sZ6FVIYg,maa lakshmi panchali  kojagari lakshmi puja   apily dutta bhowmick  lokkhir panchali ,,RDC Bengali,214000,,,,,,,,,,,10,,,,,,,,,1340.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,64386,480,17,1340,2,21462.0,64386,0,2,Standard
caJFuDBdlMA,2025-10-06 07:30:34+00:00,UCwRcUJnaCMcWDjkmY9tl6YA,new truck business ke liye 50 lakh lagadiye  leyland ke itne truck le liye   gta 5 mods ,,G5 Gamers,1850000,,,,,,,,,,,22,,,,,,,,,1203.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,156301,6129,294,1203,0,156301.0,156301,0,0,Standard
zSWXy3910lg,2025-10-06 07:05:09+00:00,UCoBZjU5zDSWhlewGr3KJdrg,kaka  heer official video  waris shah  punjabi trandional song 2025,,Kaka,2890000,,,,,,,,,,warisshahkalam heer waris shah waris shah poetry heer waris shah kalam kaka song heer kaka kaka heer kaka heer song heer song kaka tradional song heer punjabi new song heer waris shah in punjabi kaka songs kalam waris shah punjabi heer waris shah kalam punjabi kaka heer waris shah kalam full keh len de kaka kaka latest punjabi song kala libass kaka latest punjabi song latest punjabi song 2025,10,,,,,,,,,428.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,235877,16089,1000,428,0,235877.0,235877,0,0,Standard
qCOlqcq43dI,2025-10-06 07:51:21+00:00,UCPhZzHKo3Y5YYoazMQWuLTg,noob prank with 10 year old cute kid  free fire,,Badge 99,11600000,,,,,,,,,,free fire solo vs squad badge99 total gaming ajjubhai desi gamers tonde gamer solo vs squad br rank gameplay br rank best character combination ff one tap headshot trick noob prank badge99 noob prank,20,,,,,,,,,924.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,220857,19560,1245,924,0,220857.0,220857,0,0,Standard
jIykj3qIIjE,2025-10-06 01:15:05+00:00,UCYUjeHp2jAb3nPrT8b90M4w,video  paras raj yadav       anjali bharti  saadi nila nila  new khortha song,,Shivraj Records,51900,,,,,,,,,,khortha song jharkhandi gana sadi nila nila nila nila sadi nila nila sadiya paras raj yadav ka gana dj paras raj yadav ka gana paras raj yadav new song paras raj yadav ka new gana paras raj yadav ka video sadi nila nila re new khortha song sadi nila nila re dj nila nila sadi paras raj yadav sadi nila nila dj remix     sadi nila nila re dj remix nila nila sadi dj kora kora jab dharoi chhora khortha song paras raj yadav dj sari nila nila re,10,,,,,,,,,1182.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,64338,465,11,1182,0,64338.0,64338,0,0,Standard
I53VoZT2uwY,2025-10-06 09:30:16+00:00,UCB4PxBOJKtSNmztivrY6Nlg,new cheats in indian bike driving 3d new stall,,Target siblings Gamerz,2840000,,,,,,,,,,target bhaiya target siblings target siblings gamerz new myths ibd3d cheats indian bike driving 3d new stall ibd3d new update target bhaiya indian bike game indian theft auto ita update indian bike driving 3d copy game gta5 story part 12 ibd3d story,20,,,,,,,,,1362.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,254299,20259,2138,1362,0,254299.0,254299,0,0,Popular
heYWQy7glB8,2025-10-06 12:35:28+00:00,UCuB7zkQVpcPKzHYJn45vM9w,sharad poonam na raas garba       gujarati garba 2025,,RDC Gujarati,13100000,,,,,,,,,,rdc gujarati gujarati song gujarati geet new gujarati song new gujarati song 2025 gujarati new song gujarati song new gujarati song 2025 kaushik bharwad new song sharad poonam garba    sharad poonam special 2025 non stop garba gujarati garba 2025 sharad poonam ni raat raas garba jukebox gujarati folk dance traditional garba songs navratri garba festival garba gujarati music 2025 folk garba 2025 sharad poonam garba songs,10,,,,,,,,,3552.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,44788,344,9,3552,0,44788.0,44788,0,0,Standard
pnqzTpN0NZQ,2025-10-06 17:25:19+00:00,UC2to8ff_riFkThMyYUiZIsw,new diwali special rare gold royale  para samsunga3a5a6a7j2j5j7s5s6s7s9a10a20a30a50,,Kreation Army,1710000,,,,,,,,,,,20,,,,,,,,,655.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,185194,14490,1291,655,0,185194.0,185194,0,0,Standard
6hQ7yZIh9K4,2025-10-06 12:35:43+00:00,UCRm96I5kmb_iGFofE5N691w,jhalak dikhla ja  video song  aksar  himesh reshammiya  emraan hashmi udita goswami  sameer,,T-Series Bollywood Classics,50400000,,,,,,,,,,jhalak dikhla ja aksar himesh reshammiya sameer emraan hashmi udita goswami dino morea hindi bollywood song hindi movies hindi songs official song tseries movies bollywood romantic song jhalak dikhla ja song bollywood song jhalak dikhlaja song latest hindi movies full hindi song full movies song latest hindi song latest bollywood song tseries jhalak dikhla ja ek bar aaja aaja jhalak dikhhla jaa song jhalak dikhhla jaa remix jhalak dikhhla jaa dj song,10,,,,,,,,,251.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,96918,1819,118,251,0,96918.0,96918,0,0,Standard
AZybiYqsgbM,2025-10-05 11:09:43+00:00,UCndJ18y3MoL_kr-UD75aSsQ,franklin found giant spiderman bike in indian bike driving 3d,,NpsDude,707000,,,,,,,,,,indian bike driving 3d new update indian bike driving 3d cheat codes indian bike driving 3d all cheat codes indian bike driving 3d game indian bike npsdude all cheat code indian bike driving 3d game new update idb3 franklin indian bike driving 3d npsdude nps dude franklin found giant spiderman bike in indian bike driving 3d giant spider man bike india bike driving 3d zombie franklin vs giant spider man in india bike driving 3d found spider man bike india bike driving 3d,20,,,,,,,,,814.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,331747,1374,18,814,1,165873.5,331747,0,1,Popular
tBqQTj6vVz0,2025-10-07 00:15:02+00:00,UC2qNgJaPfsFiZYeRyEn3Prw,deewaniyat  harshvardhan rane sonam bajwa  vishal mishra  romantic song 2025,,77 Media Entertainment,7480,,,,,,,,,,deewaniyat song ek deewane ki deewaniyat songs deewaniyat title track vishal mishra songs sonam bajwa new song harshvardhan rane new song,10,,,,,,,,,821.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,66850,645,4,821,-1,inf,66850,0,-1,Standard
tnqgMJ5bIlE,2025-10-06 13:14:24+00:00,UC9fpAQPR4sWOlCtARTETadQ,can we survive car crash in roblox,,Karry Mini,325000,,,,,,,,,,carry depie karry mini,20,,,,,,,,,965.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,198017,2039,119,965,0,198017.0,198017,0,0,Standard
hRNAVOzOukU,2025-10-03 23:30:09+00:00,UCIXUddWWVlp7evIeFCMsBZQ,          apoorva video,,Apoorva Videos,356000,,,,,,,,,,tamil songs tamil devotional devotional songs apoorva audio apoorva perumal varaha mantra vishnu hinduism lord vishnu divine lord varaha varaha lakshmi varaha mantra laxmi varaha swami india lord balaji lord perumal perumal songs thirupathi thirumalai thirupathi puratasi puratasi sani kilamai balaji balaji songs perumal tamil songs tirumala brahmotsavam tirupati brahmotsavam brahmotsavam om namo venkatesa puratasi puratasi month,10,,,,,,,,,1111.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,210752,1135,50,1111,0,210752.0,231693,0,3,Standard
hRNAVOzOukU,2025-10-03 23:30:09+00:00,UCIXUddWWVlp7evIeFCMsBZQ,          apoorva video,,Apoorva Videos,356000,,,,,,,,,,tamil songs tamil devotional devotional songs apoorva audio apoorva perumal varaha mantra vishnu hinduism lord vishnu divine lord varaha varaha lakshmi varaha mantra laxmi varaha swami india lord balaji lord perumal perumal songs thirupathi thirumalai thirupathi puratasi puratasi sani kilamai balaji balaji songs perumal tamil songs tirumala brahmotsavam tirupati brahmotsavam brahmotsavam om namo venkatesa puratasi puratasi month,10,,,,,,,,,1111.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,231693,1166,51,1111,3,57923.25,231693,0,3,Standard
NqdPc_QDinc,2025-10-06 11:52:28+00:00,UCwRaBklrAqEr8g76gVeTdtw,india woman vs south africa woman world cup 2025  ind vs sa scores  commentary cricket highlights,,BHARAT CRICKET 24@,6360,,,,,,,,,,,17,,,,,,,,,855.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,169215,1482,21,855,0,169215.0,169215,0,0,Standard
7HZxinyAvrw,2025-10-04 11:31:28+00:00,UCOsyDsO5tIt-VZ1iwjdQmew,one in a million  jordan sandhu official video  latest punjabi song 2025,,Speed Records,47800000,,,,,,,,,,punjabi song speed records new punjabi song new punjabi song 2025 latest punjabi songs latest punjabi songs 2025 new punjabi songs punjabi new song punjabi new song 2025 new punjabi songs 2025 punjabi song 2025 punjabi song new 2025 punjabi gana new punjabi song 2025 latest new song 2025 latest songs 2025 one in a million one in a million song one in a million jordan sandhu jordan sandhu new song jordan sandhu latest song jordan sandhu one in a million,10,,,,,,,,,163.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,5044692,25338,3509,163,2,1681564.0,5044692,1,2,Viral
AQDbcNhDlvQ,2025-10-06 17:41:38+00:00,UCfI55Gu6Kj7Q6KplG50N0Rw,big decision shocked all  disband live s8ul goldy godlike jonathansheek gamingscoutopbgmi omg,,GamingNews15K,139000,,,,,,,,,,s8ul disband lineup s8ul disband team 8bit goldy reply godlike 8bit goldy and godlike reply jonathan gaming godlike jonathan jonathan bgmi scoutop scout gaming scout reply rnt txspark new lineup rnt txspark new team sheek gaming sheek gaming reply wizzgod bgmi orangutan wizgod reply bgmi teams bgmi player reply bgmi shocking news bgmi team disband godlike player reply s8ul goldy goldyda shocking news disband full story,22,,,,,,,,,743.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,106324,4738,155,743,0,106324.0,106324,0,0,Standard
4TJOiXqiHAY,2025-10-02 12:59:30+00:00,UCtp6V-43hLxyTMGHwWwZuFA,karva chauth pe upasi  official video  farmani naaz  anil rawat  nili pili chudi   naaz music,,Naaz Music,2440000,,,,,,,,,,karva chauth pe upasi karva chauth pe upasi official video karva chauth pe upasi new sond new song karva chauth pe upasi karva chauth pe upasi hindi song karva chauth pe upasi farmani naaz karva chauth pe upasi anil rawat nili pili chudi song new song nili pili chudi farmani naaz anil rawat anil rawat song hindi song karva chauth pe upasi farmani farmani naaz new song hindi hit song farmani naaz anil rawat somg payal ki khanak song payal ki khanak anil rawat,10,,,,,,,,,203.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-03 00:00:00+00:00,224636,3037,116,203,0,224636.0,1276446,1,4,High-Performing
4TJOiXqiHAY,2025-10-02 12:59:30+00:00,UCtp6V-43hLxyTMGHwWwZuFA,karva chauth pe upasi  official video  farmani naaz  anil rawat  nili pili chudi   naaz music,,Naaz Music,2440000,,,,,,,,,,karva chauth pe upasi karva chauth pe upasi official video karva chauth pe upasi new sond new song karva chauth pe upasi karva chauth pe upasi hindi song karva chauth pe upasi farmani naaz karva chauth pe upasi anil rawat nili pili chudi song new song nili pili chudi farmani naaz anil rawat anil rawat song hindi song karva chauth pe upasi farmani farmani naaz new song hindi hit song farmani naaz anil rawat somg payal ki khanak song payal ki khanak anil rawat,10,,,,,,,,,203.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,465603,5221,158,203,1,232801.5,1276446,1,4,High-Performing
4TJOiXqiHAY,2025-10-02 12:59:30+00:00,UCtp6V-43hLxyTMGHwWwZuFA,karva chauth pe upasi  official video  farmani naaz  anil rawat  nili pili chudi   naaz music,,Naaz Music,2440000,,,,,,,,,,karva chauth pe upasi karva chauth pe upasi official video karva chauth pe upasi new sond new song karva chauth pe upasi karva chauth pe upasi hindi song karva chauth pe upasi farmani naaz karva chauth pe upasi anil rawat nili pili chudi song new song nili pili chudi farmani naaz anil rawat anil rawat song hindi song karva chauth pe upasi farmani farmani naaz new song hindi hit song farmani naaz anil rawat somg payal ki khanak song payal ki khanak anil rawat,10,,,,,,,,,203.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,1276446,10593,264,203,4,255289.2,1276446,1,4,High-Performing
U8tQzLcG-hs,2025-10-06 04:30:21+00:00,UCQ6mb97-kuBBp4ko6v4yKEw,franklin house enter inside giant franklin mouth in indian bike driving 3d,,HarshTatsuya,2670000,,,,,,,,,,indian bike driving 3d franklin mouth indian bike driving 3d giant franklin indian bike driving 3d franklin enter indian bike driving 3d indian bikes driving 3d indian bike game indian bike driving 3d new update indian bike driving 3d cheat codes indian bike driving 3d house indian bike driving 3d franklin house franklin house indian bike driving 3d gameplay indian bike driving 3d gta 5 indian bike driving 3d tongue,20,,,,,,,,,1132.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,192594,1161,40,1132,0,192594.0,192594,0,0,Standard
jT9JKmrYwAg,2025-10-05 10:37:52+00:00,UC9m7OvlzsNiUmle6FfOV32A,video      2025       new chhath puja song 2025  chhath geet,,Hold Music Bhajan,2520,,,,,,,,,,chhath puja song 2025 chhaiti chhath puja song 2025 chhath puja dj song 2025 chhath puja song dj 2025 chhath puja song chhath puja song dj chhath puja 2025 new chhath puja song pawan singh chhath puja song chhath puja songs chhath puja song pawan singh live chhath puja song chhath puja dj song chhath puja dj 2025 new chhath song 2025 pawan singh new chhath puja song chaiti chhath puja song chhath puja song status chhath puja geet 2025 chhath parv 2025 song,22,,,,,,,,,1719.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,97203,529,16,1719,1,48601.5,97203,0,1,Standard
whkz79s00NM,2025-10-06 08:01:08+00:00,UC27cAjoHJBraU2uOd8e5SOA,qualified for the global tournament team india,,Pahadi Gamer,1610000,,,,,,,,,,pahadigamer freefire,20,,,,,,,,,1777.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,223747,24609,973,1777,0,223747.0,223747,0,0,Standard
BEgeyBHqWj0,2025-10-05 00:30:06+00:00,UCegl6S312Q75Ymw0bwSI6og,4k video  amdo kapurmuli full video  bishal hembram  juhi pauria  mahenta  mampi,,SANTALI WAVE ,9250,,,,,,,,,,abhinash mardi amdo kapurmuli amdo kapurmuli 2025 amdo kapurmuli santhali video amdo kaurmuli santali video bishal hembram new video juhi pauria ka new video latest santhali video mampi soren mahenta soren naya video santali wave new song juhi pauria new video bishal santali wave new song santhali video santali wave amdo kapurmuli mahenta amdo kaurmuli amdo kaurmuli bishal hembram amdo kaurmuli santali wave amdo kaurmuli full video amdo kaurmuli juhi pauria,24,,,,,,,,,377.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,297495,4459,145,377,1,148747.5,297495,0,1,Popular
hkRGAj88T0E,2025-10-04 03:31:23+00:00,UCoJ4JeNz-8bnTmS2YWQNiJw,long slide game with elephant gorilla buffalo hippopotamus tiger  3d animal game  funny 3d animals,,Animals Vmini 3D,19100,,,,,,,,,,,22,,,,,,,,,438.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,1734853,14533,288,438,-1,inf,2992307,1,2,High-Performing
hkRGAj88T0E,2025-10-04 03:31:23+00:00,UCoJ4JeNz-8bnTmS2YWQNiJw,long slide game with elephant gorilla buffalo hippopotamus tiger  3d animal game  funny 3d animals,,Animals Vmini 3D,19100,,,,,,,,,,,22,,,,,,,,,438.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,2992307,17640,326,438,2,997435.6666666666,2992307,1,2,High-Performing
N6QcAvK7nhk,2025-10-04 10:30:26+00:00,UCQOHQTVG9KKcDX0CyFh9FsQ,           susmita paswan chhath puja vrat geet  chhathpuja,,Susmita Paswan Official,534000,,,,,,,,,,susmita paswan chaiti chhath puja geet chaiti chhath puja special geet chaiti chhath puja vrat geet parampaprik chhath geet susmita paswan chhath geet beti vidai vivah geet new shadi vivah geet beti vidai geet beti vivah bhojpuri video bhojpuri vivah bhojpuri video song susmita paswan paramparik chaiti chhath puja vrat geet chaiti chhath anita siwani anshu priya anshu priya chhath geet     chaiti chhath2024      chhath,10,,,,,,,,,426.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,28171,99,9,426,2,9390.333333333334,28171,0,2,Standard
433aNfJ18b4,2025-10-06 13:23:38+00:00,UCkRxBHw5iRCU4nBd69XOrAQ,         superheroes ride on motorcycle stunt funny moments,,GTA Obsession,6480,,,,,,,,,,        spider manon motorcycle in spiral bridge stunt ri        spider manon motorcycle in spiral bridge stunt ri spider man motorcycle in spiral bridge stunt,20,,,,,,,,,1398.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,311443,43481,1406,1398,0,311443.0,311443,0,0,Popular
AZC6zq2h85s,2025-10-03 21:01:19+00:00,UCEPWBVkFYAQYlvvjoSIwnaA,zubeen da amar huwa tumi,,Release - Topic,350,,,,,,,,,,jyotipall zubeen da amar huwa tumi,10,,,,,,,,,250.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,73539,1077,0,250,3,18384.75,73539,0,3,Standard
TS_eS8xe4bE,2025-10-06 03:45:03+00:00,UCzp27Qi4aBMpUrdMSOSzP1Q,chinu tinu aur sar kata part 5  tinu ki shaitani  gulli bulli  cartoon  baba wala,,Chinu Tinu Fear Story,1150000,,,,,,,,,,android game android game granny part 4 chinu tinu aur sarkata part 5 mummy granny horror stories evil nun horror stories gulli bulli gulli bulli aur granny horror story horror movies gulli bulli horror stories horror games chinu tinu tinu ki shaitani cartoon cartoon videos horror cartoon cartoon comedy zombie horror story zombie story alien story,22,,,,,,,,,280.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,102534,321,7,280,0,102534.0,102534,0,0,Standard
ckFBhIjuVUk,2025-10-05 22:00:43+00:00,UC180ibMf72sWYcIIBN3zgFQ,                sunderkand,,Sankat Mochan,1460,,,,,,,,,,                sunderkand     sampurn sundarkand path suprefast sampurn sundarkand sampurn sundarkand path traditional sundeakand path sankat mochan purnima purnima sharad purnima sharad purnima       sharad purnima vrat katha sharad purnima ki katha hanuman shiv ji mata rani laxmi mata,10,,,,,,,,,3077.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,36996,371,48,3077,1,18498.0,36996,0,1,Standard
O0yHmSIpo5E,2025-10-06 15:50:13+00:00,UCvh0vLzlZ8fFoedB6O3vluw,diwali free cobra mp40  free fire max,,STAR GAMERS,4750000,,,,,,,,,,garena free fire free fire free fire new event free fire new update star gamers free fire diwali event diwali 2025 event free fire diwali event 2025 free fire,20,,,,,,,,,260.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,87346,8889,767,260,0,87346.0,87346,0,0,Standard
JEsZhLEMNaw,2025-10-04 01:00:08+00:00,UCtholpBoSTx21Acr8mEVRtg,video    vikash rao  shilpiraj rangdari song  rangdar piyawa,,Vikash Rao Official ,547000,,,,,,,,,,vikash rao official vikash rao   rangdar piyawa vikash rao rangdari song vikash rao new video bhojpuri video vikash rao video bhojpuri rangdari video rangdari song bhojpuri rangdari song new viral song rangdari video bhojpuri vikash rao video song rangdar piyawa vikash rao vikash rao rangdar piyawa shilpi raj bhojpuri song shilpi raj ke gana shilpi raj rangdari song,10,,,,,,,,,210.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,54369,9888,1649,210,-1,inf,331514,0,2,Popular
